,Id,Vistas,likes,Comentarios,C_id,Data,Título,C_data,C_Título,País,C_vistas,Subscriptores,No Videos,Titulo,Status,Categoria,Duracao,Data_tendencia
536,QtdaLMQ7FCA,333022.0,10502.0,391.0,UCEuN0IauvXNTn6KhP9AVJVw,2022-08-26 23:00:10+00:00,"Minecraft, But From Jump 1 to Jump 999...",2012-11-13 20:43:00+00:00,xNestorio,US,938192725,4870000.0,1349,,0,Gaming,1471.0,
537,baWgybb9XjQ,333056.0,18441.0,244.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-09-08 21:57:37+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2059258287,4430000.0,21354,"PAQUETÁ ENTRA BEM, E WEST HAM VIRA SOBRE STEAUA BUCARESTE EM DIA DE HOMENAGENS À RAINHA ELIZABETH II",1,Sports,427.0,2022-09-09 00:00:00+00:00
538,IPZyY4YOk6c,299411.0,24259.0,1127.0,UCYtaoJSk9iIrFxx8eZB15ag,2022-08-30 23:36:14+00:00,,2014-05-17 19:10:37+00:00,Robin Hood Gamer,BR,9431527067,19200000.0,3770,CONSEGUI O MAIOR ESTÁDIO DE $1.000.000 NO ROBLOX!! (Athletes Tycoon),0,Gaming,1089.0,
539,CZsHeK0B1kU,299373.0,24128.0,2806.0,UCEfGV5hx2VrXl4jOUnG0MRQ,2022-08-21 13:00:07+00:00,quando o minecraft está carregando…,2016-07-22 15:39:07+00:00,Geleia,BR,1947200343,5750000.0,1571,,1,Gaming,1306.0,2022-08-22 00:00:00+00:00
540,3lQMp5k3a8s,358058.0,25468.0,7158.0,UCwhewR9UsxcBiG3LGZiA0bw,2022-08-29 02:08:12+00:00,Debate na Band: Bolsonaro critica Vera Magalhães,2013-06-13 12:35:59+00:00,Portal Uai,BR,29607223,317000.0,3927,,0,News & Politics,118.0,
541,3ot4hN_JPG8,358295.0,17335.0,134.0,UCqRSlH24d49U9fQPlXCubDg,2022-08-26 22:00:02+00:00,A CADA CORAÇÃO DE VIDA EU FICO MAIS FORTE,2022-01-04 10:47:28.228356+00:00,Lopers ,,310929773,1560000.0,362,,1,People & Blogs,679.0,2022-08-28 00:00:00+00:00
542,uGjLgULgKNg,347786.0,43448.0,1852.0,UC1m0j4cs9NupQPoPebme0Ww,2022-08-23 02:08:43+00:00,Bolsonaro no Jornal Nacional / Mais um vexame de Lula / Desembargador critica Moraes - 22/08/22,2015-06-16 22:12:51+00:00,Jornal da Cidade Online,BR,104949463,711000.0,1493,,0,Entertainment,4962.0,
543,C5VsSb5rLVM,347809.0,107453.0,6925.0,UCaO6TYtlC8U5ttz62hTrZgg,2022-08-22 15:00:05+00:00,TWICE &quot;BETWEEN 1&amp;2&quot; Album Sneak Peek,2008-01-25 07:45:44+00:00,JYP Entertainment,,17252298418,25300000.0,1503,,1,Music,132.0,2022-08-23 00:00:00+00:00
544,geUmhfvwNgA,71412.0,2592.0,1308.0,UC4OqEJz6oABzz_7nu29zF3A,2022-09-01 05:38:14+00:00,,2014-05-09 14:50:42+00:00,FOX 26 Houston,US,108199568,201000.0,7234,Rapper Z-RO says he was jumped outside of Houston restaurant,0,News & Politics,1302.0,
545,JJFAeByX-PE,71438.0,9091.0,0.0,UCEOVI4AmQE01FDKNFunkV2w,2022-09-09 17:41:23+00:00,,2007-09-11 18:47:10+00:00,Warner Bros. Pictures Brasil,BR,798551406,1970000.0,1510,Adão Negro | Trailer Oficial 2 - Dublado,1,Film & Animation,154.0,2022-09-11 00:00:00+00:00
546,2hECUip4Mo4,387393.0,101463.0,8243.0,UCKEM87jzVqdIfAdTr0xNBfA,2022-09-06 08:00:02+00:00,,2013-01-19 13:18:06+00:00,Pastor Antônio Júnior,BR,1700284369,11300000.0,3709,ORAÇÃO FORTE DA MANHÃ 06/09 - Deixe seu Pedido de Oração 🙏🏼,0,People & Blogs,1066.0,
547,15bgB21zInE,387862.0,68627.0,1558.0,UCDiQ-LZ8dfc3cmoGBxMDS7Q,2022-09-13 22:00:15+00:00,,2020-04-23 23:29:47.526134+00:00,Mainstreet Records,,920318603,2330000.0,73,"Bielzin - Muita Atividade ft. Borges, TZ da Coronel (prod. jess)",1,Music,244.0,2022-09-15 00:00:00+00:00
548,PEP9ohnBaJg,433967.0,11648.0,796.0,UC9k-yiEpRHMNVOnOi_aQK8w,2022-08-26 22:06:59+00:00,‘Hero’ Officers Save Father and Son Floating on Cooler,2012-10-09 00:36:32+00:00,Inside Edition,US,19519798280,11000000.0,27342,,0,News & Politics,104.0,
549,GDPVI6Yor2I,433966.0,59341.0,592.0,UC_-WQuYUOasNYkX-L_jHgdg,2022-08-21 17:30:00+00:00,50 SEGREDOS ESCONDIDOS SOBRE RAINBOW FRIENDS QUE VOCÊ NÃO SABIA (segredos do código do jogo),2014-06-08 12:57:17+00:00,xMarcelo,BR,274754644,1270000.0,1479,,1,People & Blogs,827.0,2022-08-23 00:00:00+00:00
550,VeTWY6Daxv8,61640.0,1265.0,8.0,UCvdwhh_fDyWccR42-rReZLw,2022-08-27 18:52:18+00:00,CNN SÁBADO TARDE - 27/08/2022,2020-02-17 13:24:52.854434+00:00,CNN Brasil,BR,1255872738,3090000.0,43390,,0,News & Politics,6639.0,
551,3vhwMaN6YZw,61645.0,8712.0,254.0,UCSCB1IQUmNa8Gn5VfSUAUpg,2022-08-24 15:00:01+00:00,Ludmilla - Por Causa de Você / Baby / 1 Minuto | Numanice #2 Ao Vivo,2014-06-09 20:46:57+00:00,LUDMILLA,BR,3016701349,8110000.0,128,,1,Music,274.0,2022-08-26 00:00:00+00:00
552,QdeoK0teeB0,95710.0,14334.0,0.0,UCNVy5o59fI57uh4MQvb3WeQ,2022-09-06 13:00:13+00:00,,2016-02-11 23:15:11+00:00,Então Roberta Family,BR,263489481,1140000.0,982,QUANDO MINHA MÃE FAZ BOLO DE FUBÁ 🍰🥮🌽 #shorts #shortsnobrasil,0,Howto & Style,50.0,
553,RUdzpNQOpxs,95697.0,17582.0,935.0,UCk-X1li7YXeIdrqZSTT-x4g,2022-09-09 00:17:25+00:00,,2014-03-07 19:56:22+00:00,Dora Rodrigues,US,24012157,299000.0,449,APRESENTANDO A KATERINI PRA NOSSA FAMÍLIA…!!!,1,People & Blogs,935.0,2022-09-10 00:00:00+00:00
554,eMUvyTc53H4,369266.0,9905.0,11.0,UCwpyuvmJ_mOrebYbUPXtaBQ,2022-08-25 03:36:08+00:00,PÓS-JOGO + ZONA MISTA + COLETIVA DE VP 🔴 Corinthians 2x2 Fluminense | SORTEIO | Copa do Brasil 2022,2014-01-28 13:40:54+00:00,Meu Timão,BR,187580490,732000.0,6096,,0,Entertainment,26637.0,
555,nfhsTyM7t0s,369374.0,22270.0,2149.0,UCv-Nx8pSfG_LxbViMz14RWQ,2022-09-07 04:09:40+00:00,,2015-11-23 13:13:54+00:00,Jovem Pan Esportes,BR,1831834902,3560000.0,14907,"&quot;É CLARO! Após a ELIMINAÇÃO do Palmeiras, o Flamengo deve estar...&quot; OLHA esse DEBATE!",1,Sports,1071.0,2022-09-08 00:00:00+00:00
556,735BJqBkIHM,130607.0,22745.0,650.0,UCot9DELv0Avr0HclcekQCpg,2022-08-26 02:18:27+00:00,Analisando o SORTEIO da Champions | CR7 é OFERECIDO ao Napoli | Paqueta PERTO do West Ham | E mais,2015-12-23 19:44:38+00:00,MODO CARREIRA SOTO,BR,480022281,2200000.0,1252,,0,Gaming,705.0,
557,oizAOqrKXsA,130609.0,13047.0,342.0,UC2bYhAHyaqfWlPXWBVk4BcA,2022-08-31 15:00:15+00:00,,2012-11-07 23:22:51+00:00,Enaldinho,BR,7558739438,21500000.0,2957,COMPLETEI O ALBUM DA COPA EM 24 HORAS! ( COPA 2022 ),1,Gaming,962.0,2022-09-02 00:00:00+00:00
558,3Ct7oGn18iQ,135221.0,27677.0,4150.0,UCZb95XHzJE9IyCTJo1QcoTQ,2022-08-29 22:04:36+00:00,Primeiro debate Presidencial,2010-11-07 17:41:44+00:00,Gustavo Lazaro,BR,278182332,2020000.0,952,,0,Entertainment,1363.0,
559,bM6ZQprSZxM,135195.0,29022.0,900.0,UCIpylxq_JDl2YpvTpN11p9Q,2022-08-27 13:02:46+00:00,FLAMENGO VENDENDO JOGADOR PARA O REAL MADRID! EXCELENTE NOTÍCIA NO MENGÃO! MARTELO BATIDO NA LIBERTA,2016-05-08 02:26:36+00:00,FLAZOEIRO,BR,551700127,1920000.0,3116,,1,Sports,632.0,2022-08-28 00:00:00+00:00
560,QvIL6Pc-O-M,112773.0,1833.0,605.0,UC6c1z7bA__85CIWZ_jpCK-Q,2022-08-27 23:15:00+00:00,"Who&#39;s winning the Champions League: Manchester City, PSG or the field? | ESPN FC Extra Time",2018-06-05 14:08:08+00:00,ESPN FC,US,1328412487,1640000.0,13596,,0,Sports,981.0,
561,Qr22Ps6Au78,112772.0,21314.0,541.0,UC1Uc7VKcHGDSMxNnztQlHSA,2022-08-22 23:00:14+00:00,Comecei a montar o Fusca! Está quase!,2013-03-26 16:49:16+00:00,Henrique Carvalho,BR,57984682,453000.0,290,,1,Autos & Vehicles,899.0,2022-08-24 00:00:00+00:00
562,bLEFqhS5WmI,3418902.0,153336.0,7186.0,UCvC4D8onUfXzvjTOM-dBfEA,2022-09-10 18:52:36+00:00,,2005-06-16 12:09:27+00:00,Marvel Entertainment,US,5148777330,19600000.0,8052,Marvel Studios’ Special Presentation: Werewolf By Night | Official Trailer | Disney+,0,Entertainment,87.0,
563,RFMi3v0TXP8,7303800.0,1738156.0,69813.0,UCOmHUn--16B90oW2L6FRR3A,2022-08-24 15:00:15+00:00,BLACKPINK - ‘Pink Venom’ DANCE PRACTICE VIDEO,2016-06-29 03:15:23+00:00,BLACKPINK,KR,25449959795,78700000.0,422,,1,Music,196.0,2022-08-25 00:00:00+00:00
564,RjUdNE1h1p0,3372838.0,20006.0,0.0,UCu59yAFE8fM0sVNTipR4edw,2022-08-21 19:01:19+00:00,🔴 LIVE STREAM 🎬 Masha and the Bear 🐻🐻Three bears and a baby 🐻👶,2014-09-17 12:56:19+00:00,Masha and The Bear,US,19632519993,35400000.0,944,,0,Film & Animation,38081.0,
565,qZVTkn2NjS0,11089495.0,530695.0,18312.0,UCvC4D8onUfXzvjTOM-dBfEA,2022-09-10 18:55:51+00:00,,2005-06-16 12:09:27+00:00,Marvel Entertainment,US,5148777330,19600000.0,8052,Marvel Studios’ Secret Invasion | Official Trailer | Disney+,1,Entertainment,117.0,2022-09-11 00:00:00+00:00
566,ipBH4jbOudI,704184.0,260356.0,221484.0,UCVNouUw3d3l5JYVCxhAQXKA,2022-09-07 02:58:11+00:00,,2016-04-10 15:40:32+00:00,Bispo Bruno Leonardo,BR,2024960254,12300000.0,3577,ORAÇÃO DA MEIA-NOITE-07 DE SETEMBRO,0,,469.0,
567,jxxMKbELuN0,702537.0,34167.0,4438.0,UCgCKagVhzGnZcuP9bSMgMCg,2022-09-04 16:18:58+00:00,,2020-08-04 19:53:16.054503+00:00,ge,BR,1212718296,2740000.0,5947,FLAMENGO 1 X 1 CEARÁ | MELHORES MOMENTOS | 25ª RODADA BRASILEIRÃO 2022 | ge.globo,1,Sports,211.0,2022-09-05 00:00:00+00:00
568,XYORLSrZSeo,178980.0,2748.0,170.0,UCT2X19JJaJGUN7mrYuImANQ,2022-08-24 02:00:48+00:00,Funkanometry Brings The House Down With The COOLEST Moves | AGT 2022,2006-06-29 21:06:24+00:00,America's Got Talent,US,4074393393,21800000.0,2799,,0,Entertainment,162.0,
569,whV80SObck4,178948.0,26467.0,822.0,UC0LlPl_mWhIFqVxcH1l3xpQ,2022-09-14 05:35:18+00:00,,2011-12-17 21:52:18+00:00,WebTVBrasileira,BR,948388027,2160000.0,4857,🐔A Fazenda 14: &quot;Babaca!&quot; Deolane e Pétala x Shay; Creu expõe Morango; Tiago é massacrado e chora,1,Entertainment,3176.0,2022-09-15 00:00:00+00:00
570,fln9KHM8j2w,311194.0,57130.0,1672.0,UCKEM87jzVqdIfAdTr0xNBfA,2022-09-05 19:00:24+00:00,,2013-01-19 13:18:06+00:00,Pastor Antônio Júnior,BR,1700284369,11300000.0,3709,O VERSÍCULO QUE OS DEMÔNIOS NÃO QUEREM QUE VOCÊ SAIBA,0,People & Blogs,612.0,
571,X4ZzpuZ3sDM,311174.0,69617.0,681.0,UCYALxwppPJjYyTMEwwEcNCQ,2022-09-08 22:16:46+00:00,,2010-09-17 02:47:12+00:00,LubaTV,BR,1426975253,8670000.0,818,TENTATIVAS QUE NÃO DERAM MUITO CERTO…,1,People & Blogs,902.0,2022-09-10 00:00:00+00:00
572,Y8fPjJIFhHA,21355.0,941.0,,UC5W3f63EO602WRiQdSTnt3w,2022-08-23 04:26:17+00:00,Participantes são surpreendidos com aviso de Prova Especial | Ilha Record 2,2021-06-25 15:12:40.927521+00:00,Ilha Record,BR,40580494,137000.0,657,,0,Entertainment,477.0,
573,yvxHdowf4Bc,21358.0,3123.0,1511.0,UC1XJOqlpIPQ1cUPZf54yXyg,2022-09-16 14:00:12+00:00,,2015-11-30 19:03:18+00:00,Jonas Esticado,BR,778583209,1800000.0,94,Difícil de Separar - Jonas Esticado (Clipe Oficial),1,Music,180.0,2022-09-17 00:00:00+00:00
574,TBguGjOpRp8,294116.0,33055.0,609.0,UCrKj1r2Q7UIeltxsUneeZyQ,2022-09-05 21:05:35+00:00,,2017-05-03 21:02:32+00:00,COMÉDIA SELVAGEM,BR,2847674579,9370000.0,1070,MAJOR RAFIQ VEM DO GOIÁS PARA TROLAR O TIRINGA COM BICHO FOLHARAL | COMÉDIA SELVAGEM,0,Comedy,1346.0,
575,-uRRKqQbmw4,293936.0,38632.0,1759.0,UCZGYJFUizSax-yElQaFDp5Q,2022-09-10 17:38:52+00:00,,2005-08-27 17:10:49+00:00,Star Wars,US,1335062396,3900000.0,1614,Tales Of The Jedi | Official Trailer | Disney Plus,1,Entertainment,105.0,2022-09-11 00:00:00+00:00
576,3j3XopX_SX4,442871.0,21377.0,4663.0,UCxsk7hqE_CwZWGEJEkGanbA,2022-08-25 11:48:00+00:00,You Can&#39;t Leave This Roblox Game...,2014-04-10 02:54:44+00:00,KreekCraft,US,1135539560,4660000.0,3999,,0,Gaming,681.0,
577,kFCTsN7thxE,442869.0,67051.0,2233.0,UCrqpB7Kvh4qao8VtxwuJKkQ,2022-09-09 23:12:42+00:00,,2007-05-10 16:02:31+00:00,Flavia Calina,BR,3254618544,8110000.0,2190,PRIMEIRO ENCONTRO COM OS IRMÃOS E UM DIA A MAIS NO HOSPITAL - FLÁVIA CALINA,1,People & Blogs,841.0,2022-09-11 00:00:00+00:00
578,tNvly41YoWo,340772.0,19602.0,335.0,UC6paX0kLA8D81aYogceMufw,2022-08-19 18:19:49+00:00,FIZEMOS ENALDINHO E ANNINHA TERMINAREM O NAMORO E ELES SE REVOLTARAM!,2015-08-26 14:27:32+00:00,Rafa & Luiz,BR,6306531950,17100000.0,2205,,0,Entertainment,618.0,
579,CPklhptCLP8,341187.0,41839.0,487.0,UCFjrDmEnxrG5TRGVO0TPHLA,2022-09-01 21:54:23+00:00,,2013-06-12 17:35:28+00:00,Desimpedidos,BR,2449414871,9210000.0,3100,SUPERTRUNFO COM FIGURINHAS DA COPA,1,Sports,2592.0,2022-09-02 00:00:00+00:00
580,zerj5KMc7iQ,191909.0,14999.0,335.0,UC440oU9jl0O9_4s9EKRrvEA,2022-08-25 03:08:56+00:00,DORIVAL DEU AULA EM COLETIVA! &quot;NÃO DEIXAMOS O BRASILEIRO!&quot; FALOU DE VITÓRIA CONTRA O SÃO PAULO E+!,2019-01-20 01:44:32+00:00,Redação Ninho,BR,70428612,486000.0,633,,0,Sports,966.0,
581,tiroJWn_d6I,191810.0,27572.0,2297.0,UCoyLY190q9EDPBlCgvZ4PUg,2022-08-25 06:56:04+00:00,NÃO DÁ PRA ENTENDER! LOGO NA SEMIFINAL DA CDB- SÃO PAULO 1 x 3 FLAMENGO,2021-01-20 23:03:41.784057+00:00,Gi Helena,BR,22217325,206000.0,379,,1,Sports,909.0,2022-08-26 00:00:00+00:00
582,Kx-nkq8zm_o,399076.0,52436.0,366.0,UCV306eHqgo0LvBf3Mh36AHg,2022-09-09 00:36:09+00:00,,2006-05-16 06:56:06+00:00,Felipe Neto,BR,15622054025,44400000.0,3568,FALL GUYS COM A NETOLAB! [+18],0,Entertainment,8792.0,
583,gIYbmH68dq8,398909.0,24648.0,828.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-08-24 22:04:31+00:00,BARCELONA E CITY EMPATAM POR 3 A 3 EM AMISTOSO POR CAUSA NOBRE NO CAMP NOU | MELHORES MOMENTOS,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,1982349358,4350000.0,20909,,1,Sports,271.0,2022-08-25 00:00:00+00:00
584,lxlsekIgn1E,73225.0,4154.0,253.0,UCO9LPWL-UtupgPug7Ad6nSA,2022-09-08 21:34:09+00:00,,2017-10-05 20:46:55+00:00,Família Luluca,BR,370690851,2110000.0,281,CONHECI MINHA NOVA FAMÍLIA EM UMA NOVA CIDADE (MY PLAYHOME PLUS) | Família Luluca,0,Entertainment,1221.0,
585,DX7lr31_x1E,73231.0,5412.0,709.0,UC-vcAXksTA21wp1iN4ZGv6Q,2022-09-04 20:59:55+00:00,,2013-06-24 16:47:25+00:00,Cesar Cidade Dias - Falando de Grêmio,,87834568,189000.0,3010,"Marcelo Grohe, Douglas Costa, chegada de Renato e mais notícias sobre o Grêmio neste domingo",1,Entertainment,506.0,2022-09-06 00:00:00+00:00
586,ZmCSD4QR4Jw,1112853.0,368500.0,316303.0,UCVNouUw3d3l5JYVCxhAQXKA,2022-08-26 20:58:11+00:00,ORAÇÃO DA NOITE-26 DE AGOSTO,2016-04-10 15:40:32+00:00,Bispo Bruno Leonardo,BR,1973595935,12100000.0,3529,,0,,955.0,
587,5f5FhJ5bOcw,1113702.0,66111.0,1211.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-08-21 22:37:13+00:00,"ANIVERSARIANTE DO DIA, LEWANDOWSKI DÁ SHOW E COMANDA GOLEADA DO BARCELONA SOBRE A REAL SOCIEDAD",2012-01-04 20:13:45+00:00,ESPN Brasil,BR,1967131640,4340000.0,20857,,1,Sports,286.0,2022-08-23 00:00:00+00:00
588,Lo5Tb_Jg7b4,108412.0,9999.0,40.0,UC-PjJT0RVURj_L6D8D3WIww,2022-09-10 21:00:10+00:00,,2006-02-24 16:11:06+00:00,Castro Brothers,BR,1038809212,5100000.0,1352,POKÉMON no UTC? #Shorts,0,Comedy,22.0,
589,VGcU2Ifq7v8,108419.0,11711.0,410.0,UCCbD39MVnMsTLGxsHLnOKlg,2022-09-16 22:09:04+00:00,,2013-05-23 03:08:03+00:00,Loop Infinito,BR,188061182,1080000.0,1710,IPHONE 14 PRO: PRIMEIRAS IMPRESSÕES!,1,Science & Technology,1155.0,2022-09-18 00:00:00+00:00
590,bBICPcHNtRs,25884.0,3428.0,483.0,UCBKc-rPDivvwFiWdG-81wxw,2022-08-31 20:45:02+00:00,,2009-06-04 11:51:20+00:00,TV Palmeiras/FAM,BR,364931771,1830000.0,6720,PALMEIRAS SE REAPRESENTA NA ACADEMIA DE FUTEBOL,0,Sports,214.0,
591,RY6bl82qRI4,25881.0,5885.0,322.0,UCXJ6jHrg-5GUE6vnbKuGrlw,2022-08-20 14:00:12+00:00,⏰ ELE FEZ 𝗠𝗔𝗜𝗦 DE 9 𝗠𝗜𝗡𝗨𝗧𝗢𝗦 DE RECORDE! REAGI AO 𝗧𝗢𝗣 𝟭 BRASILEIRO 𝗡𝗢 𝗖𝗢𝗜𝗡! 😱 @andrenevss ‹ KHORTEX ›,2019-03-18 15:29:30+00:00,KHORTEX,BR,116674368,1070000.0,398,,1,Gaming,1045.0,2022-08-21 00:00:00+00:00
592,GuOKah1wvss,119134.0,5243.0,238.0,UCCnl0HqjHFj6akQZBW81whQ,2022-08-26 22:00:14+00:00,IGNORANDO A MINHA ESPOSA POR 24 HORAS!,2015-11-06 16:21:30+00:00,Painzeiro,BR,1847190400,9650000.0,818,,0,People & Blogs,613.0,
593,oJGTxOPGZyg,119142.0,11120.0,545.0,UChU6qQR8Af0Xd3LSbQHN2sA,2022-09-14 20:29:09+00:00,,2015-07-08 20:11:19+00:00,Carros com Camanzi,BR,106840902,658000.0,935,"FIAT  FASTBACK: PREÇO, IMPRESSÕES E DESEMPENHO, por Emilio Camanzi - Lançamento",1,Autos & Vehicles,1248.0,2022-09-16 00:00:00+00:00
594,ZMhPBGeXx9E,388554.0,22621.0,575.0,UC_-WQuYUOasNYkX-L_jHgdg,2022-09-15 21:00:14+00:00,,2014-06-08 12:57:17+00:00,xMarcelo,BR,297672274,1350000.0,1501,VIREI O MONSTRO ROXO E FUI ATRÁS DOS JOGADORES NO RAINBOW FRIENDS NOVO MODO JOGADOR CHAPTER 2,0,People & Blogs,1566.0,
595,UDwjRxCKDyY,388106.0,20335.0,396.0,UCrcBZDofBltcgGxphNia2tw,2022-09-16 13:00:19+00:00,,2021-08-30 14:50:24.766100+00:00,Problems,BR,1167988037,2740000.0,350,Aprendi Mais 12 Habilidades em 24 Horas!,1,Gaming,1199.0,2022-09-17 00:00:00+00:00
596,Li3iKvqPKwU,73843.0,1556.0,0.0,UCI6xsaYFLb2d9T9z4m6fCDw,2022-09-14 21:11:20+00:00,,2020-01-14 03:09:09.863388+00:00,Dibrou Sports Brasil,BR,63447810,266000.0,3237,MANCHESTER CITY X BORUSSIA DORTMUND AO VIVO | CHAMPIONS LEAGUE - RODADA 2 | NARRAÇÃO,0,Sports,8015.0,
597,oc0wsia4b3E,73840.0,13374.0,367.0,UC-JrEOZQwdI5nvlo-x_Oi0A,2022-08-24 22:00:11+00:00,MC Marks - Quem Não Conhece Tá Sem Internet - DJ Boy e DJ GM,2014-07-12 19:45:25+00:00,Mc Marks,BR,777125166,3380000.0,98,,1,Music,163.0,2022-08-26 00:00:00+00:00
598,S8FTlgDJ50U,148496.0,12459.0,509.0,UCzjtGnD7qqeaHW3nvDVrjQA,2022-08-31 00:03:59+00:00,,2015-05-08 19:18:51+00:00,Os Pingos nos Is,BR,2674578034,4970000.0,10112,Simone Tebet reclama de fake news na campanha de Lula,0,News & Politics,78.0,
599,aWVS9OZ3Q8o,148498.0,18068.0,554.0,UCP6nJ-Elnfnpjv6HQRsv1Cw,2022-09-10 00:09:17+00:00,,2009-01-07 01:46:38+00:00,Walt Disney Studios BR,BR,648047229,1680000.0,961,Desencantada | Trailer Oficial Dublado | Disney+,1,Film & Animation,124.0,2022-09-11 00:00:00+00:00
600,9irW6IyC9V4,169288.0,25744.0,1878.0,UC7_YxT-KID8kRbqZo7MyscQ,2022-08-24 19:06:17+00:00,TENTACLES IN THE TOILET!! | Toilet Chronicles,2012-05-26 20:30:52+00:00,Markiplier,US,18785496327,33400000.0,5211,,0,Gaming,1610.0,
601,K7NpE2Dsz28,169264.0,59239.0,1459.0,UCV306eHqgo0LvBf3Mh36AHg,2022-09-14 13:00:09+00:00,,2006-05-16 06:56:06+00:00,Felipe Neto,BR,15644340596,44500000.0,3574,QUE JOGO É ESSE MEU DEUS???,1,Entertainment,1262.0,2022-09-15 00:00:00+00:00
602,dt2YQtzOtBA,937053.0,145468.0,10155.0,UCzjtGnD7qqeaHW3nvDVrjQA,2022-08-26 01:04:16+00:00,Constantino: Pessoas decentes ficaram com estômago embrulhado após entrevista de Lula na Globo,2015-05-08 19:18:51+00:00,Os Pingos nos Is,BR,2645185545,4930000.0,10066,,0,News & Politics,105.0,
603,wDy2Lznmiyg,940982.0,55404.0,2755.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-09-01 02:42:09+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2014764972,4390000.0,21138,FLA ATROPELA VÉLEZ COM HAT-TRICK DE PEDRO E SE APROXIMA DA FINAL DA LIBERTADORES | MELHORES MOMENTOS,1,Sports,444.0,2022-09-02 00:00:00+00:00
604,njk2FIhePnE,248745.0,4577.0,666.0,UCjeuSIZ4FT8x5dDoPVjBrog,2022-09-07 02:26:58+00:00,,2019-06-27 10:46:07+00:00,"Futebol, Minha Paixão",BR,39869280,207000.0,176,FURACÃO NA FINAL DA LIBERTA! QUE VENHA O FLAMENGO! MELHORES MOMENTOS,0,Sports,306.0,
605,fGJMIoTZVBE,248583.0,12401.0,1460.0,UCv-Nx8pSfG_LxbViMz14RWQ,2022-09-07 02:48:17+00:00,,2015-11-23 13:13:54+00:00,Jovem Pan Esportes,BR,1831834902,3560000.0,14907,"&quot;Cara, o que ME SURPREENDEU nessa ELIMINAÇÃO do Palmeiras pro Athletico-PR foi...&quot; Vampeta É DIRETO",1,Sports,644.0,2022-09-08 00:00:00+00:00
606,8g5BhYV0PE0,346485.0,53524.0,4121.0,UCt_4wzTQqmcUvemNkeO0plA,2022-09-01 23:55:42+00:00,,2013-11-29 16:41:03+00:00,Ei Nerd,BR,3234475702,12700000.0,5273,SHE HULK ESTA INDO LADEIRA A BAIXO? ANÁLISE COMPLETA EP. 3 SHE HULK,0,Entertainment,994.0,
607,YnzjVFfIpms,346500.0,16443.0,289.0,UC5K2cu7OuDEUFWeRKpeSH9A,2022-09-10 02:59:11+00:00,,2017-06-14 03:09:57+00:00,Hytalo Santos,BR,590380369,3310000.0,681,ABERTURA DE PISTA DE DANÇA DA KAMYLINHA 15 ANOS 😱,1,Entertainment,199.0,2022-09-11 00:00:00+00:00
608,NuISe7fLoDU,1357716.0,53337.0,2021.0,UCtKhsYpZ1LsgLvl7u7Ky5AQ,2022-08-28 20:48:41+00:00,"O HOMEM VAI TRAZER O HEXA | NEEYM4R HUMILHA O GOLEIRÃO, MARCA E EVITA DERROTA DO SEU TIME | HD",2016-10-24 12:26:59+00:00,Ligados Plus,BR,157253787,1630000.0,607,,0,Howto & Style,339.0,
609,-2-WKyGTUrM,1362641.0,157578.0,9549.0,UCiS882YPwZt1NfaM0gR0D9Q,2022-09-16 13:15:00+00:00,,2019-05-23 06:55:54+00:00,Genshin Impact,US,1027269208,5810000.0,284,Version 3.1 &quot;King Deshret and the Three Magi&quot; Trailer | Genshin Impact,1,Gaming,365.0,2022-09-17 00:00:00+00:00
610,WsA2SRdkIFM,1807998.0,58263.0,3063.0,UCVFbXI6Gu8U2f9Gjtxw4A-Q,2022-08-29 03:44:41+00:00,"Debate ao vivo com Lula, Bolsonaro, Ciro Gomes, Tebet, Soraya, Luiz Felipe D&#39;Avila | Eleições 2022",2006-03-19 15:34:42+00:00,UOL,BR,1414531315,2530000.0,33946,,0,News & Politics,12101.0,
611,Cb3dWjVQ5Ss,1874830.0,106114.0,1556.0,UCs-6sCz2LJm1PrWQN4ErsPw,2022-09-06 21:15:53+00:00,,2009-10-30 00:30:39+00:00,TNT Sports Brasil,BR,2382481640,9150000.0,9926,"VINI JR. MARCA, MODRIC FAZ GOLAÇO E REAL MADRID COMEÇA VOANDO NA CHAMPIONS! CELTIC 0 X 3 REAL MADRID",1,Sports,330.0,2022-09-07 00:00:00+00:00
612,RBZBE7wHb50,110951.0,22731.0,115.0,UCm_nEAH7DCfjmXUbNkN6JFw,2022-09-04 21:35:16+00:00,,2010-11-20 03:13:14+00:00,Ir Kelly Patricia OFICIAL / Instituto Hesed,BR,454974257,2300000.0,4294,"04/09 - Terço da Misericórdia, pregação e Santa Missa - Instituto Hesed",0,People & Blogs,13320.0,
613,HuaIKomQN4o,110851.0,8554.0,383.0,UCHKbUAiKHsWCCZrkDY_PZ8Q,2022-09-05 21:27:40+00:00,,2009-03-04 15:05:23+00:00,Grêmio FBPA,BR,127783940,822000.0,5525,RENATO TEM O PRIMEIRO CONTATO COM O GRUPO DE JOGADORES,1,Sports,258.0,2022-09-07 00:00:00+00:00
